395756,2023-01-15,Misshandel grov,Misshandel i nära relation en man gripen. Kvinna avförd i ambulans till sjukhus.,Skellefteå,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-2259-misshandel-grov-skelleftea/,
395734,2023-01-14,Brand,Brand i garage på Lertäktsvägen.,Falkenberg,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1413-brand-falkenberg/,
395755,2023-01-14,Rattfylleri,Pantarholmen. En personbil har kolliderat med en stolpe föraren misstänks för rattfylleri.,Karlskrona,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-2249-rattfylleri-karlskrona/,
395754,2023-01-14,Rattfylleri,En bilförare i Hässelby villastad misstänks för rattfylleri.,Stockholm,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-2100-rattfylleri-stockholm/,
395753,2023-01-14,Trafikolycka singel,Everöd. En personbil har kört ner i en å.,Kristianstad,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-2029-trafikolycka-singel-kristianstad/,
395752,2023-01-14,Bråk,Bunkeflostrand. Bråk mellan ett stort antal personer.,Malmö,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-2024-brak-malmo/,
395751,2023-01-14,Misshandel,En man greps misstänkt för misshandel av sin sambo i en av länets södra kommuner.,Stockholms län,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1858-misshandel-stockholms-lan/,
395750,2023-01-14,Brand,Smedgatan. Brand i byggnad.,Sjöbo,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-2002-brand-sjobo/,
395745,2023-01-14,Brand,Såggatan. Brand i byggnad.,Sjöbo,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1720-brand-sjobo/,
395749,2023-01-14,Vapenlagen,Polisen undersökte uppgifter om att en person setts med vapen i Orminge.,Nacka,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1619-vapenlagen-nacka/,
395748,2023-01-14,Rattfylleri,Grovt rattfylleri som stoppats i trafikkontroll,Krokom,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1739-rattfylleri-krokom/,
395746,2023-01-14,Trafikolycka vilt,Lv785 Ankarsrum. Kolliison mellan moped och hjort.,Västervik,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1723-trafikolycka-vilt-vastervik/,
395747,2023-01-14,Bedrägeri,En misstänkt bedragare lurade av en äldre person i Årsta bankkort och smycken.,Stockholm,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1557-bedrageri-stockholm/,
395744,2023-01-14,Brand,Pilsåker. Brand i byggnad.,Lund,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1630-brand-lund/,
395743,2023-01-14,Trafikolycka,Singelolycka på väg 296 Kårböle.,Ljusdal,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1334-trafikolycka-ljusdal/,
395732,2023-01-14,Trafikolycka singel,Bilist körde in i vajerräcke utanför Skeda Udde.,Linköping,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1411-trafikolycka-singel-linkoping/,
395733,2023-01-14,Trafikolycka,Trafikolycka på E45 Rätansbyn Bergs kommun.,Berg,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1136-trafikolycka-berg/,
395730,2023-01-14,Trafikolycka,En trafikolycka mellan en personbil och en person inträffar på Norrliden.,Kalmar,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1353-trafikolycka-kalmar/,
395731,2023-01-14,Rattfylleri,Misstänkt drograttfylleri på länsväg 701.,Ragunda,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1129-rattfylleri-ragunda/,
395728,2023-01-14,Brand,Brand i bibliotek i Högdalen.,Stockholm,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1312-brand-stockholm/,
395722,2023-01-14,Olaga hot,Anmälan om grovt olaga hot och grovt vapenbrott i Märsta.,Sigtuna,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-0934-olaga-hot-sigtuna/,
395725,2023-01-14,Trafikolycka personskada,I korsningen Björlandavägen - Tuvevägen har en person blivit påkörd av en bilist.,Göteborg,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1158-trafikolycka-personskada-goteborg/,
395724,2023-01-14,Trafikolycka,Trafikolycka på Eriksbergsvägen/Genvägen Karlslund.,Östersund,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1123-trafikolycka-ostersund/,
395723,2023-01-14,Rattfylleri,Misstänkt rattfylleri i centrum.,Piteå,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-1030-rattfylleri-pitea/,
395721,2023-01-14,Brand,Brand i flerfamiljshus i Njurunda.,Sundsvall,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-0703-brand-sundsvall/,
395718,2023-01-14,Trafikolycka,Två personbila uppges ha kolliderat på Rv50 norr om Toftbyn som ligger norr om Falun.,Falun,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-0817-trafikolycka-falun/,
395715,2023-01-14,Misshandel,Man greps misstänkt för misshandel av kvinna.,Stockholms län,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-0103-misshandel-stockholms-lan/,
395713,2023-01-14,Skadegörelse,En okänd man sågs strax före halv fem på morgonen krossa en ruta till entréporten till ett flerfamiljshus i ,Avesta,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-0430-skadegorelse-avesta/,
395712,2023-01-14,Rattfylleri,Fordonsförare på Götgatan rapporterades för drograttfylleri.,Stockholm,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-0418-rattfylleri-stockholm/,
395709,2023-01-14,Mord/dråp försök,Person knivskadad i bostad av person denne känner.,Upplands väsby,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-0313-morddrap-forsok-upplands-vasby/,
395708,2023-01-14,Skadegörelse,En bil brinner på Bullerbygatan och polis larmas tillsammans med räddningstjänsten till platsen.,Malmö,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-0239-skadegorelse-malmo/,
395707,2023-01-14,Olovlig körning,Man i 20-årsåldern misstänks för grov olovlig körning.,Sölvesborg,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-0051-olovlig-korning-solvesborg/,
395706,2023-01-14,Stöld,3 män grips misstänka för stöld.,Hässleholm,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-0232-stold-hassleholm/,
395705,2023-01-14,Rattfylleri,Förare misstänkt för rattfylleri Södra Järnvägsgatan Skellefteå,Skellefteå,https://polisen.se/aktuellt/handelser/2023/januari/14/14-januari-0218-rattfylleri-skelleftea/,
395643,2023-01-13,Försvunnen person,Polisen söker efter en äldre man som anmälts försvunnen i Hallstahammar.,Hallstahammar,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1533-forsvunnen-person-hallstahammar/,
395691,2023-01-13,Mord/dråp,Anträffad avliden i bostad.,Eskilstuna,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-2148-morddrap-eskilstuna/,
395689,2023-01-13,Försvunnen person,Försvunnen kvinna i Västerhejde.,Gotlands län,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1712-forsvunnen-person-gotlands-lan/,
395704,2023-01-14,Rattfylleri,Förare misstänkt för rattfylleri under påverkan av narkotika.,Luleå,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-2211-rattfylleri-lulea/,
395692,2023-01-13,Bråk,Bråk uppstår i publiken vid en bandymatch.,Uppsala,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-2015-brak-uppsala/,
395652,2023-01-13,Ofredande/förargelse,Polispatrull beordras till en galleria med anledning av ett ofredande.,Boden,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1629-ofredandeforargelse-boden/,
395690,2023-01-13,Rån försök,Två män slåss på Sätra torg.,Stockholm,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1952-ran-forsok-stockholm/,
395685,2023-01-13,Trafikolycka vilt,Larm om viltolycka på väg 95 Arjeplog.,Arjeplog,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1926-trafikolycka-vilt-arjeplog/,
395672,2023-01-13,Trafikolycka,En olycka har inträffat i höjd med Östtomten,Årjäng,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1917-trafikolycka-arjang/,
395688,2023-01-13,Trafikolycka,Slottsgatan. Kollision mellan bilist och mopedist.,Malmö,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1932-trafikolycka-malmo/,
395667,2023-01-13,Trafikolycka vilt,Viltolyckor anmälda till polisens ledningscentral.,Jämtlands län,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1902-trafikolycka-vilt-jamtlands-lan/,
395670,2023-01-13,Trafikolycka vilt,Viltolyckor anmälda till polisens ledningscentral.,Västerbottens län,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1914-trafikolycka-vilt-vasterbottens-lan/,
395686,2023-01-13,Trafikbrott,Polispatrull i Örnsköldsvik uppmärksammar en bilförare som kör mot rött ljus.,Örnsköldsvik,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-2002-trafikbrott-ornskoldsvik/,
395681,2023-01-13,Misshandel,Polispatrull beordras till ett matställe i Stenstan med anledning av bråk/misshandel.,Sundsvall,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1847-misshandel-sundsvall/,
395684,2023-01-13,Trafikolycka vilt,Rv25. Kollision mellan personbil och älg.,Lessebo,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-2013-trafikolycka-vilt-lessebo/,
395683,2023-01-13,Stöld/inbrott,I Ringsegård har det varit inbrott i en villa.,Falkenberg,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1812-stoldinbrott-falkenberg/,
395682,2023-01-13,Skadegörelse,Tonåringar krossar ett fönster på en förskola.,Uppsala,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1742-skadegorelse-uppsala/,
395678,2023-01-13,Trafikolycka vilt,Viltolyckor anmälda till polisens ledningscentral.,Västernorrlands län,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1955-trafikolycka-vilt-vasternorrlands-lan/,
395680,2023-01-13,Larm Inbrott,Larm om villainbrott i Norrskogen.,Täby,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1905-larm-inbrott-taby/,
395679,2023-01-13,Bedrägeri,Betalning uteblev efter taxifärd.,Vallentuna,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1732-bedrageri-vallentuna/,
395677,2023-01-13,Åldringsbrott,En äldre kvinna är utsatt för ett telefonbedrägeri,Hallsberg,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1906-aldringsbrott-hallsberg/,
395675,2023-01-13,Rattfylleri,Misstänkt rattfylleri Stenstan.,Sundsvall,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1521-rattfylleri-sundsvall/,
395674,2023-01-13,Motorfordon anträffat stulet,En stulen bil är hittad i närheten av Löa,Lindesberg,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1754-motorfordon-antraffat-stulet-lindesberg/,
395673,2023-01-13,Trafikolycka,Larm om påkörd person Huskvarna,Jönköping,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1926-trafikolycka-jonkoping/,
395671,2023-01-13,Trafikolycka,Larm om påkörd person,Nässjö,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1915-trafikolycka-nassjo/,
395669,2023-01-13,Rattfylleri,Polisen kontaktas angående att en personbil kört av vägen på riksväg 97 öster om Jokkmokk.,Jokkmokk,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1617-rattfylleri-jokkmokk/,
395668,2023-01-13,Trafikbrott,Bilförare på campusområdet i Östersund bötfälls.,Östersund,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1825-trafikbrott-ostersund/,
395666,2023-01-13,Stöld,Misstänkt ringa stöld i matbutik Bondsjöstaden.,Härnösand,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1710-stold-harnosand/,
395660,2023-01-13,Trafikolycka,Kollision i korsningen Kungsängsleden/Ånestadsgatan,Norrköping,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1835-trafikolycka-norrkoping/,
395656,2023-01-13,Trafikolycka,En olycka har inträffat i centrum,Arvika,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1811-trafikolycka-arvika/,
395659,2023-01-13,Stöld,Misstänkt stöld i varuhus i centrala Östersund.,Östersund,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1701-stold-ostersund/,
395658,2023-01-13,Stöld/inbrott,Larm om pågående inbrott i villa på Södra Särövägen i Billdal.,Göteborg,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1659-stoldinbrott-goteborg/,
395632,2023-01-13,Rattfylleri,Misstänkt rattfylleri Stenstan.,Sundsvall,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1433-rattfylleri-sundsvall/,
395641,2023-01-13,Trafikolycka personskada,Två bilister har kolliderat på Industrigatan i Kinna.,Mark,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1617-trafikolycka-personskada-mark/,
395655,2023-01-13,Sjukdom/olycksfall,En ramlar från en loftgång i Tensta och skadar sig.,Stockholm,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1659-sjukdomolycksfall-stockholm/,
395648,2023-01-13,Trafikolycka,Larm om påkörd person,Värnamo,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1722-trafikolycka-varnamo/,
395654,2023-01-13,Stöld,Misstänkt ringa stöld i matbutik Stenstan.,Sundsvall,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1621-stold-sundsvall/,
395653,2023-01-13,Rattfylleri,En bilist är misstänkt för brott i centrum,Kumla,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1725-rattfylleri-kumla/,
395651,2023-01-13,Trafikolycka smitning från,En bilförare kör på en man på en parkering och åker sedan från platsen.,Sundbyberg,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1615-trafikolycka-smitning-fran-sundbyberg/,
395650,2023-01-13,Sjukdom/olycksfall,En man har fallit från ett fönster och skadat sig.,Norrtälje,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1543-sjukdomolycksfall-norrtalje/,
395649,2023-01-13,Miljöbrott,Olja har runnit ut över en väg i Follingbo.,Gotlands län,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1422-miljobrott-gotlands-lan/,
395639,2023-01-13,Trafikolycka personskada,På Varbergsvägen i Fjärås har en cyklist blivit påkörd av en bilist.,Kungsbacka,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1611-trafikolycka-personskada-kungsbacka/,
395636,2023-01-13,Försvunnen person,Bror är hittad,Mora,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1500-forsvunnen-person-mora/,
395646,2023-01-13,Trafikolycka vilt,Viltolyckor anmälda till polisens ledningscentral under eftermiddagen.,Norrbottens län,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1656-trafikolycka-vilt-norrbottens-lan/,
395647,2023-01-13,Trafikolycka vilt,Polisen får in en anmälan om en viltolycka på länsväg 757 Sikås.,Strömsund,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1619-trafikolycka-vilt-stromsund/,
395635,2023-01-13,Trafikolycka,På länsväg 821 nära Ullared har tre bilister varit inblandade i en olycka.,Falkenberg,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1519-trafikolycka-falkenberg/,
395642,2023-01-13,Stöld,Misstänkt stöld i butik Stenstan.,Sundsvall,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1247-stold-sundsvall/,
395630,2023-01-13,Rattfylleri,Misstänkt rattfylleri i samband med trafikkontroll.,Pajala,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1319-rattfylleri-pajala/,
395629,2023-01-13,Stöld,Misstänkt ringa stöld i butik på Anderstorp.,Skellefteå,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1346-stold-skelleftea/,
395628,2023-01-13,Fylleri/LOB,Polisen kontaktas angående en berusad man i Skelleftehamn.,Skellefteå,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1343-fyllerilob-skelleftea/,
395627,2023-01-13,Trafikolycka,Larm om en olycka med en skoter öster om Saxnäs.,Vilhelmina,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1239-trafikolycka-vilhelmina/,
395626,2023-01-13,Trafikolycka,Polispatrull beordras till Mjölkudden med anledning av en trafikolycka.,Luleå,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1449-trafikolycka-lulea/,
395625,2023-01-13,Trafikolycka,En kollision mellan två biler har inträffat i korsningen med Nygårdsvägen och Studievägen i Borlänge.,Borlänge,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1422-trafikolycka-borlange/,
395620,2023-01-13,Trafikolycka,En personbil och en lastbill kolliderar på E22 strax söer om Mönsterås.,Mönsterås,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1358-trafikolycka-monsteras/,
395622,2023-01-13,Mord/dråp försök,Man misstänkt för försök till mord,Hudiksvall,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0955-morddrap-forsok-hudiksvall/,
395617,2023-01-13,Stöld,Piteå ringa stöld i matbutik.,Piteå,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1235-stold-pitea/,
395614,2023-01-13,Trafikolycka,Umeå trafikolycka Öst på stan.,Umeå,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1117-trafikolycka-umea/,
395613,2023-01-13,Misshandel,Polis larmas till en adress på Rosengård med anledning av ett lägenhetsbråk.,Malmö,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-1131-misshandel-malmo/,
395610,2023-01-13,Trafikolycka personskada,Två bilar kolliderar på E18,Västerås,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0910-trafikolycka-personskada-vasteras/,
395609,2023-01-13,Arbetsplatsolycka,Östersund olycka på arbete.,Östersund,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0904-arbetsplatsolycka-ostersund/,
395599,2023-01-13,Mord/dråp försök,Försök till mord,Uddevalla,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0630-morddrap-forsok-uddevalla/,
395588,2023-01-13,Trafikolycka,Luleå trafikolycka i Innerstaden.,Luleå,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0731-trafikolycka-lulea/,
395590,2023-01-13,Trafikolycka,Örnsköldsvik trafikolycka på Gullänget.,Örnsköldsvik,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0742-trafikolycka-ornskoldsvik/,
395596,2023-01-13,Brand,En bil brinner på en parkering.,Burlöv,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0856-brand-burlov/,
395595,2023-01-13,Misshandel grov,Händelser från natten,Falköping,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0841-misshandel-grov-falkoping/,
395593,2023-01-13,Trafikolycka,Kollision,Stenungsund,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0743-trafikolycka-stenungsund/,
395592,2023-01-13,Våldtäkt,En man greps misstänkt för våldtäkt på Södermalm.,Stockholm,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0039-valdtakt-stockholm/,
395589,2023-01-13,Arbetsplatsolycka,Arbetsplatsolycka,Lidköping,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0647-arbetsplatsolycka-lidkoping/,
395586,2023-01-13,Trafikolycka vilt,Viltolycka i trakten av Gäddede.,Strömsund,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0727-trafikolycka-vilt-stromsund/,
395585,2023-01-13,Brand,Bilbrand i centrala Hosjö natten mot fredag.,Falun,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0358-brand-falun/,
395584,2023-01-13,Stöld/inbrott,Kläder till ett betydande värde stulna vid ett inbrott i en klädbutik i centrala Falun,Falun,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0412-stoldinbrott-falun/,
395580,2023-01-13,Trafikolycka,En singelolycka med en personbil inträffar vid trafiplats Fleninge.,Helsingborg,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0702-trafikolycka-helsingborg/,
395576,2023-01-13,Inbrott,Ett inbrott sker i en bostad i Mörarp och polis larmas till platsen.,Helsingborg,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0245-inbrott-helsingborg/,
395575,2023-01-13,Trafikolycka vilt,En personbil kolliderade med en älg på Ekerö.,Ekerö,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0559-trafikolycka-vilt-ekero/,
395574,2023-01-13,Motorfordon stöld,En bilägare blev bestulen på sin bil under hot i Kista.,Stockholm,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0622-motorfordon-stold-stockholm/,
395573,2023-01-13,Inbrott,Ett inbrott sker på en restaurang i centrala Ronneby.,Ronneby,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0146-inbrott-ronneby/,
395572,2023-01-13,Rattfylleri,Man i 40-årsåldern misstänks frö drograttfylleri och ringa narkotikabrott efter kontroll.,Hässleholm,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0025-rattfylleri-hassleholm/,
395571,2023-01-13,Brand,Det brinner i en restaurang på Kvarnholmen.,Kalmar,https://polisen.se/aktuellt/handelser/2023/januari/13/13-januari-0619-brand-kalmar/,
395594,2023-01-13,Mord/dråp försök,23:42 Försök till Mord/dråp Göteborg,Göteborg,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-2342-morddrap-forsok-goteborg/,
395566,2023-01-12,Brand,Brand i garage Bökensved.,Västervik,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-2228-brand-vastervik/,
395567,2023-01-12,Stöld/inbrott,Efter ett inbrott i Nynäshamn letar flera patruller efter gärningsmännen i Haninge.,Haninge,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-2039-stoldinbrott-haninge/,
395565,2023-01-12,Brand,Källarbrand i Solna misstänks vara anlagd.,Solna,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-2001-brand-solna/,
395563,2023-01-12,Misshandel,Umeå misshandel på lokaltrafikbuss,Umeå,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1500-misshandel-umea/,
395562,2023-01-12,Brand,Brand i flerfamiljshus,Gislaved,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-2202-brand-gislaved/,
395554,2023-01-12,Trafikolycka smitning från,En kvinna i tjugofemårsåldern har förts till sjukhus efter en trafikolycka vid Örsholmsleden i Karlstad.,Karlstad,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-2018-trafikolycka-smitning-fran-karlstad/,
395558,2023-01-12,Rån,Pojke rånad på jacka Ängelholm.,Ängelholm,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-2030-ran-angelholm/,
395521,2023-01-12,Trafikolycka,Docksta larm om trafikolycka på E4,Kramfors,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1651-trafikolycka-kramfors/,
395553,2023-01-12,Trafikolycka personskada,Fotgängare påkörd av personbil på övergångsställe.,Uppsala,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-2015-trafikolycka-personskada-uppsala/,
395552,2023-01-12,Rån övrigt,Stal varor i butik hotade personalen,Norrköping,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-2106-ran-ovrigt-norrkoping/,
395551,2023-01-12,Olaga hot,En person i trettiofemårsåldern misstänks för olaga hot.,Karlstad,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1658-olaga-hot-karlstad/,
395547,2023-01-12,Bedrägeri,Två män med misstänkt förfalskade pass grips på Arlanda.,Sigtuna,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1427-bedrageri-sigtuna/,
395548,2023-01-12,Stöld,Zonområdet man stoppad efter misstänkt ringa stöld i livsmedelsbutik,Piteå,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1954-stold-pitea/,
395546,2023-01-12,Trafikolycka personskada,Man misstänkt efter trafikolycka.,Uppsala,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1458-trafikolycka-personskada-uppsala/,
395544,2023-01-12,Rattfylleri,Förare misstänkt för flera brott efter trafikolycka.,Västerås,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1814-rattfylleri-vasteras/,
395543,2023-01-12,Trafikbrott,En bilförare har fastnat med bilen efter att ha kört runt på gångvägar.,Gotlands län,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1729-trafikbrott-gotlands-lan/,
395542,2023-01-12,Brand,Sju fordon skadade i brand,Nässjö,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1959-brand-nassjo/,
395541,2023-01-12,Räddningsinsats,Person på spårområdet,Tranås,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1943-raddningsinsats-tranas/,
395540,2023-01-12,Trafikbrott,Överkalix bilist kontrollerad av polis,Överkalix,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1925-trafikbrott-overkalix/,
395539,2023-01-12,Olovlig körning,Luleå bilist stoppad för kontroll,Luleå,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1747-olovlig-korning-lulea/,
395538,2023-01-12,Trafikolycka singel,Torvalla bilist har kört in i en stolpe,Östersund,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1827-trafikolycka-singel-ostersund/,
395532,2023-01-12,Bedrägeri,Två personer gripna för brott mot äldre efter polisinsats.,Varberg,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1923-bedrageri-varberg/,
395537,2023-01-12,Brand,Odenslund larm om brand i en bil som står i en carport,Östersund,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1759-brand-ostersund/,
395536,2023-01-12,Åldringsbrott,Polisen har på kort tid under eftermiddagen tagit emot fem anmälningar om försök till bedrägeri mot äldre pers,Vadstena,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1909-aldringsbrott-vadstena/,
395533,2023-01-12,Åldringsbrott,Polisen har på kort tid under eftermiddagen tagit emot fem anmälningar om försök till bedrägeri mot äldre pers,Linköping,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1849-aldringsbrott-linkoping/,
395534,2023-01-12,Arbetsplatsolycka,Skellefteå en person skadad i samband med arbete,Skellefteå,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1644-arbetsplatsolycka-skelleftea/,
395531,2023-01-12,Rån,Polisen har upprättat en anmälan om rån i motvärnsfallet.,Ludvika,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1643-ran-ludvika/,
395530,2023-01-12,Trafikolycka,En personbil uppges ha voltat och kört av vägen norr om Dala-Floda Gagnefs kommun.,Gagnef,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1652-trafikolycka-gagnef/,
395529,2023-01-12,Trafikolycka,Kökrock E18 Karlstad.,Karlstad,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1732-trafikolycka-karlstad/,
395528,2023-01-12,Trafikolycka,Kökrock E18 Karlstad.,Karlstad,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1624-trafikolycka-karlstad/,
395527,2023-01-12,Stöld,Efterlyst och aggressiv man försöker stjäla i en butik.,Sundbyberg,https://polisen.se/aktuellt/handelser/2023/januari/12/12-januari-1639-stold-sundbyberg/,
